customerid,totalTransactions,monetary,timeDiff,Fscore,Mscore,Rscore,RFMscore,RFMcell
15116.0,45,1352.75,1122.8958333333333,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15117.0,80,1550.13,803.2611111111111,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15118.0,1,244.8,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15119.0,14,266.4,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15120.0,22,343.82,48.141666666666666,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15121.0,28,457.72,2857.0833333333335,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
15122.0,87,1612.13,849.0777777777779,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15123.0,106,2199.31,2387.125,4.0,5.0,5.0,4.666666666666667,"[4.0, 5.0, 5.0]"
15124.0,15,184.19,2028.525,2.0,1.0,5.0,2.6666666666666665,"[2.0, 1.0, 5.0]"
15125.0,140,11117.05,255.8246376811594,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15127.0,16,406.53,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15128.0,111,1419.54,477.17083333333335,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
15129.0,84,3447.4,578.9516666666666,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
15130.0,22,330.11,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15132.0,52,977.9300000000001,1172.2266666666667,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15133.0,29,982.42,1392.0333333333335,2.0,4.0,4.0,3.3333333333333335,"[2.0, 4.0, 4.0]"
15134.0,73,1387.99,677.7291666666666,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15135.0,10,127.15,70.35,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
15136.0,69,1282.45,563.0875,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
15139.0,13,178.96,1163.4583333333333,1.0,1.0,4.0,2.0,"[1.0, 1.0, 4.0]"
15140.0,81,2350.0,635.9375,4.0,5.0,3.0,4.0,"[4.0, 5.0, 3.0]"
15142.0,26,498.74,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15143.0,14,259.45,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15144.0,218,6530.04,405.43981481481484,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15145.0,67,1194.73,1464.5041666666666,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15146.0,95,1313.66,1015.6777777777778,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15147.0,29,608.65,261.69166666666666,2.0,3.0,1.0,2.0,"[2.0, 3.0, 1.0]"
15148.0,20,301.29,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15149.0,23,520.8000000000001,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15150.0,344,5303.97,549.6833333333333,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15152.0,278,4684.24,266.80833333333334,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15153.0,22,329.25,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15154.0,92,240.27,12.316666666666666,4.0,1.0,1.0,2.0,"[4.0, 1.0, 1.0]"
15156.0,55,961.49,257.89444444444445,3.0,4.0,1.0,2.6666666666666665,"[3.0, 4.0, 1.0]"
15157.0,133,1869.5,1703.5466666666666,5.0,4.0,5.0,4.666666666666667,"[5.0, 4.0, 5.0]"
15158.0,7,401.40000000000003,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15159.0,720,18573.68,254.01029411764708,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15160.0,4,158.16,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15163.0,29,304.47,2086.9,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
15164.0,103,843.05,2167.2444444444445,4.0,3.0,5.0,4.0,"[4.0, 3.0, 5.0]"
15165.0,27,487.75,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15167.0,41,163.0,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
15168.0,5,106.56,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15171.0,7,1034.5,82.525,1.0,4.0,1.0,2.0,"[1.0, 4.0, 1.0]"
15172.0,110,1624.05,1094.3833333333334,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15174.0,11,135.75,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15175.0,23,224.14,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15178.0,3,40.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15179.0,95,2186.2,1185.6857142857145,4.0,5.0,4.0,4.333333333333333,"[4.0, 5.0, 4.0]"
15180.0,6,87.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15181.0,18,680.28,1435.3,2.0,3.0,4.0,3.0,"[2.0, 3.0, 4.0]"
15182.0,29,622.85,1368.4583333333333,2.0,3.0,4.0,3.0,"[2.0, 3.0, 4.0]"
15184.0,63,406.76,1932.7916666666667,4.0,2.0,5.0,3.6666666666666665,"[4.0, 2.0, 5.0]"
15185.0,21,310.62,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15186.0,19,411.41,1848.0333333333333,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
15187.0,93,4670.08,281.22870370370373,4.0,5.0,1.0,3.3333333333333335,"[4.0, 5.0, 1.0]"
15189.0,232,15802.14,149.90345911949686,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15192.0,51,1044.32,1966.9166666666667,3.0,4.0,5.0,4.0,"[3.0, 4.0, 5.0]"
15193.0,19,499.32,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15194.0,326,7521.17,398.189393939394,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15195.0,1,3861.0,0.0,1.0,5.0,0.0,2.0,"[1.0, 5.0, 0.0]"
15197.0,36,656.44,1678.0433333333335,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15198.0,10,193.64000000000001,383.71666666666664,1.0,1.0,2.0,1.3333333333333333,"[1.0, 1.0, 2.0]"
15199.0,13,1268.7,1494.2833333333333,1.0,4.0,5.0,3.3333333333333335,"[1.0, 4.0, 5.0]"
15201.0,97,927.84,368.34999999999997,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
15203.0,142,1827.8,1143.2972222222222,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
15204.0,9,316.58,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15205.0,38,648.8299999999999,337.1611111111111,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15206.0,9,420.29999999999995,1591.175,1.0,2.0,5.0,2.6666666666666665,"[1.0, 2.0, 5.0]"
15208.0,43,867.62,1408.7250000000001,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
15210.0,20,331.18,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15211.0,52,894.41,3658.6916666666666,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15212.0,7,88.94999999999999,23.725,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
15213.0,25,325.05,88.44444444444444,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15214.0,110,1661.44,723.29375,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15215.0,43,615.99,1091.175,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
15216.0,2,96.6,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15218.0,166,5756.89,672.0424242424243,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
15219.0,9,305.75,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15220.0,119,1758.92,785.4642857142857,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15221.0,11,114.1,36.325,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
15222.0,5,585.0,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
15223.0,32,454.90000000000003,191.7444444444444,3.0,2.0,1.0,2.0,"[3.0, 2.0, 1.0]"
15224.0,16,310.48,33.21666666666667,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15225.0,23,409.40000000000003,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15226.0,8,154.41,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15227.0,58,1219.4,1348.0933333333335,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15228.0,126,3376.96,1095.3733333333334,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
15230.0,23,429.6,13.791666666666666,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15232.0,31,612.06,326.05,3.0,3.0,1.0,2.3333333333333335,"[3.0, 3.0, 1.0]"
15234.0,14,197.0,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15235.0,143,2247.51,339.669696969697,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15236.0,15,321.05,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15237.0,99,1412.32,1354.675,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15238.0,52,1056.54,743.6933333333334,3.0,4.0,3.0,3.3333333333333335,"[3.0, 4.0, 3.0]"
15239.0,52,764.34,545.45,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15240.0,83,1685.57,1121.097619047619,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15241.0,111,1738.59,578.45,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
15243.0,22,316.68,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15244.0,34,631.57,2195.0583333333334,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15245.0,89,2515.84,1017.7444444444445,4.0,5.0,4.0,4.333333333333333,"[4.0, 5.0, 4.0]"
15246.0,33,514.15,1442.4916666666666,3.0,3.0,4.0,3.3333333333333335,"[3.0, 3.0, 4.0]"
15247.0,6,356.0,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15249.0,358,6657.36,359.9288888888889,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15251.0,121,10327.11,371.4933333333333,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
15252.0,44,740.78,1763.625,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15253.0,55,915.3,735.21,3.0,3.0,3.0,3.0,"[3.0, 3.0, 3.0]"
15254.0,18,300.36,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15255.0,47,890.85,0.0,3.0,3.0,0.0,2.0,"[3.0, 3.0, 0.0]"
15256.0,6,98.45,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15257.0,8,232.14999999999998,24.491666666666667,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
15258.0,34,623.16,587.1166666666667,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15260.0,78,1780.77,932.8238095238095,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15261.0,19,254.82,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15262.0,10,178.95000000000002,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15263.0,12,156.51,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15264.0,23,393.74,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15265.0,82,1506.1200000000001,1009.25,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15266.0,6,119.3,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15267.0,11,1717.36,769.1166666666667,1.0,4.0,3.0,2.6666666666666665,"[1.0, 4.0, 3.0]"
15269.0,2,408.8,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15270.0,48,2298.2,786.2203703703703,3.0,5.0,3.0,3.6666666666666665,"[3.0, 5.0, 3.0]"
15271.0,275,2485.82,537.025,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15272.0,63,721.94,346.19166666666666,4.0,3.0,2.0,3.0,"[4.0, 3.0, 2.0]"
15274.0,47,716.57,169.33333333333334,3.0,3.0,1.0,2.3333333333333335,"[3.0, 3.0, 1.0]"
15275.0,42,609.19,75.28333333333333,3.0,3.0,1.0,2.3333333333333335,"[3.0, 3.0, 1.0]"
15276.0,52,135.31,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
15277.0,12,255.89999999999998,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15279.0,21,277.40999999999997,129.91666666666666,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15280.0,16,113.12,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15281.0,150,2239.95,549.4430555555556,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15286.0,3,240.55,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15287.0,21,485.24,385.0222222222222,2.0,3.0,2.0,2.3333333333333335,"[2.0, 3.0, 2.0]"
15288.0,88,2306.52,1546.1966666666667,4.0,5.0,5.0,4.666666666666667,"[4.0, 5.0, 5.0]"
15289.0,59,935.1,1320.2708333333333,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15290.0,212,7803.7699999999995,405.50476190476195,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15291.0,109,4596.51,417.675,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
15292.0,25,180.94,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15296.0,200,3610.31,677.26,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
15297.0,41,635.04,319.7083333333333,3.0,3.0,1.0,2.3333333333333335,"[3.0, 3.0, 1.0]"
15298.0,194,3774.1,624.2404761904762,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15299.0,12,3787.09,665.2287878787879,1.0,5.0,3.0,3.0,"[1.0, 5.0, 3.0]"
15300.0,28,496.44,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15301.0,247,5028.12,544.9714285714286,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15303.0,31,574.02,0.0,3.0,3.0,0.0,2.0,"[3.0, 3.0, 0.0]"
15304.0,26,680.3,739.0683333333333,2.0,3.0,3.0,2.6666666666666665,"[2.0, 3.0, 3.0]"
15306.0,58,1174.35,671.1888888888889,3.0,4.0,3.0,3.3333333333333335,"[3.0, 4.0, 3.0]"
15307.0,12,205.3,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15308.0,21,302.27,47.63333333333333,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15311.0,2491,59419.340000000004,75.8840395480226,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15312.0,48,921.1,1339.63,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15313.0,1,52.0,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15314.0,24,327.97,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15315.0,38,551.54,415.18888888888887,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15316.0,1,165.0,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15318.0,33,312.62,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
15319.0,16,204.5,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15320.0,36,267.13,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
15321.0,106,2650.73,1452.7,4.0,5.0,4.0,4.333333333333333,"[4.0, 5.0, 4.0]"
15322.0,49,602.97,257.53333333333336,3.0,3.0,1.0,2.3333333333333335,"[3.0, 3.0, 1.0]"
15325.0,49,162.29,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
15326.0,29,311.71,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15327.0,10,208.75,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15329.0,62,1005.5,1583.4433333333332,4.0,4.0,5.0,4.333333333333333,"[4.0, 4.0, 5.0]"
15330.0,13,714.96,338.6666666666667,1.0,3.0,2.0,2.0,"[1.0, 3.0, 2.0]"
15332.0,35,1661.06,18.679166666666667,3.0,4.0,1.0,2.6666666666666665,"[3.0, 4.0, 1.0]"
15333.0,16,1028.56,0.0,2.0,4.0,0.0,2.0,"[2.0, 4.0, 0.0]"
15334.0,99,351.67,135.17222222222222,4.0,2.0,1.0,2.3333333333333335,"[4.0, 2.0, 1.0]"
15335.0,36,173.97,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
15339.0,88,557.57,2015.8666666666668,4.0,3.0,5.0,4.0,"[4.0, 3.0, 5.0]"
15341.0,17,2020.52,0.0,2.0,4.0,0.0,2.0,"[2.0, 4.0, 0.0]"
15342.0,26,391.76,159.00833333333333,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15343.0,21,364.5,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15344.0,32,476.58,354.39,3.0,2.0,2.0,2.3333333333333335,"[3.0, 2.0, 2.0]"
15345.0,23,367.69,120.96666666666667,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15346.0,17,252.42000000000002,0.0,2.0,2.0,0.0,1.3333333333333333,"[2.0, 2.0, 0.0]"
15347.0,5,201.60000000000002,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15348.0,9,158.04,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15349.0,72,473.81,348.1666666666667,4.0,2.0,2.0,2.6666666666666665,"[4.0, 2.0, 2.0]"
15350.0,5,115.65,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15351.0,233,1862.14,857.0066666666665,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
15353.0,63,777.02,1356.2166666666667,4.0,3.0,4.0,3.6666666666666665,"[4.0, 3.0, 4.0]"
15355.0,14,277.05,287.18333333333334,1.0,2.0,1.0,1.3333333333333333,"[1.0, 2.0, 1.0]"
15356.0,519,2766.5,808.71,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
15358.0,561,8234.8,309.39285714285717,5.0,5.0,1.0,3.6666666666666665,"[5.0, 5.0, 1.0]"
15360.0,13,427.93,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15361.0,7,418.92,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15363.0,17,318.05,1573.6666666666667,2.0,2.0,5.0,3.0,"[2.0, 2.0, 5.0]"
15364.0,29,913.19,1906.0583333333334,2.0,3.0,5.0,3.3333333333333335,"[2.0, 3.0, 5.0]"
15365.0,151,1330.45,772.8166666666667,5.0,4.0,3.0,4.0,"[5.0, 4.0, 3.0]"
15366.0,44,602.51,3395.516666666667,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15367.0,96,1867.69,1046.4666666666667,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15368.0,4,446.94000000000005,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15370.0,95,2360.55,875.9291666666667,4.0,5.0,3.0,4.0,"[4.0, 5.0, 3.0]"
15372.0,27,2007.3999999999999,0.0,2.0,4.0,0.0,2.0,"[2.0, 4.0, 0.0]"
15373.0,137,2213.11,670.1858974358973,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
15374.0,3,168.0,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15376.0,117,1233.36,1456.4388888888889,4.0,4.0,4.0,4.0,"[4.0, 4.0, 4.0]"
15379.0,196,3631.89,567.0229166666667,5.0,5.0,2.0,4.0,"[5.0, 5.0, 2.0]"
15380.0,37,1682.3600000000001,1427.5333333333335,3.0,4.0,4.0,3.6666666666666665,"[3.0, 4.0, 4.0]"
15381.0,8,596.85,659.0916666666667,1.0,3.0,3.0,2.3333333333333335,"[1.0, 3.0, 3.0]"
15382.0,306,5927.86,842.86875,5.0,5.0,3.0,4.333333333333333,"[5.0, 5.0, 3.0]"
15384.0,43,635.76,1621.8333333333333,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15385.0,12,316.88000000000005,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15386.0,31,394.14,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
15388.0,10,140.54,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15389.0,1,500.0,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
15392.0,85,1515.73,1707.8366666666666,4.0,4.0,5.0,4.333333333333333,"[4.0, 4.0, 5.0]"
15393.0,12,231.86,3179.9166666666665,1.0,1.0,5.0,2.3333333333333335,"[1.0, 1.0, 5.0]"
15394.0,85,2183.54,2093.7625,4.0,5.0,5.0,4.666666666666667,"[4.0, 5.0, 5.0]"
15395.0,7,107.45,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15396.0,14,288.18,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15397.0,6,94.0,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15398.0,74,1339.63,496.61666666666673,4.0,4.0,2.0,3.3333333333333335,"[4.0, 4.0, 2.0]"
15399.0,50,815.77,623.0388888888889,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15400.0,13,666.7,744.4166666666666,1.0,3.0,3.0,2.3333333333333335,"[1.0, 3.0, 3.0]"
15402.0,42,626.77,575.375,3.0,3.0,2.0,2.6666666666666665,"[3.0, 3.0, 2.0]"
15405.0,8,349.1,0.0,1.0,2.0,0.0,1.0,"[1.0, 2.0, 0.0]"
15406.0,58,426.61,1358.3833333333334,3.0,2.0,4.0,3.0,"[3.0, 2.0, 4.0]"
15407.0,153,1056.44,1631.6541666666667,5.0,4.0,5.0,4.666666666666667,"[5.0, 4.0, 5.0]"
15408.0,34,267.18,0.0,3.0,2.0,0.0,1.6666666666666667,"[3.0, 2.0, 0.0]"
15410.0,122,3450.84,472.50370370370365,4.0,5.0,2.0,3.6666666666666665,"[4.0, 5.0, 2.0]"
15411.0,100,1346.38,749.3633333333333,4.0,4.0,3.0,3.6666666666666665,"[4.0, 4.0, 3.0]"
15412.0,10,190.53,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15414.0,39,774.9000000000001,1862.6944444444443,3.0,3.0,5.0,3.6666666666666665,"[3.0, 3.0, 5.0]"
15415.0,48,572.8100000000001,0.0,3.0,3.0,0.0,2.0,"[3.0, 3.0, 0.0]"
15416.0,193,3974.37,1046.59,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
15417.0,28,508.8,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
15419.0,8,135.85999999999999,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15421.0,53,950.36,1510.6833333333334,3.0,4.0,5.0,4.0,"[3.0, 4.0, 5.0]"
15422.0,6,97.7,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0]"
15423.0,2,43.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15424.0,17,383.34000000000003,0.016666666666666666,2.0,2.0,1.0,1.6666666666666667,"[2.0, 2.0, 1.0]"
15426.0,300,1429.9,1200.240476190476,5.0,4.0,4.0,4.333333333333333,"[5.0, 4.0, 4.0]"
15427.0,306,1483.14,111.89999999999999,5.0,4.0,1.0,3.3333333333333335,"[5.0, 4.0, 1.0]"
15428.0,6,93.78,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15429.0,83,364.90000000000003,391.5888888888889,4.0,2.0,2.0,2.6666666666666665,"[4.0, 2.0, 2.0]"
15432.0,10,171.19,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15433.0,53,417.87,1504.7333333333333,3.0,2.0,5.0,3.3333333333333335,"[3.0, 2.0, 5.0]"
15434.0,59,997.48,767.875,3.0,4.0,3.0,3.3333333333333335,"[3.0, 4.0, 3.0]"
15435.0,29,149.29,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15436.0,329,1122.53,1775.7388888888888,5.0,4.0,5.0,4.666666666666667,"[5.0, 4.0, 5.0]"
15437.0,45,200.16,0.0,3.0,1.0,0.0,1.3333333333333333,"[3.0, 1.0, 0.0]"
15438.0,25,156.57999999999998,0.0,2.0,1.0,0.0,1.0,"[2.0, 1.0, 0.0]"
15440.0,62,383.68,1232.2555555555555,4.0,2.0,4.0,3.3333333333333335,"[4.0, 2.0, 4.0]"
15442.0,2,594.0,0.0,1.0,3.0,0.0,1.3333333333333333,"[1.0, 3.0, 0.0]"
15443.0,385,3212.16,956.65625,5.0,5.0,4.0,4.666666666666667,"[5.0, 5.0, 4.0]"
15444.0,219,1418.26,372.7083333333333,5.0,4.0,2.0,3.6666666666666665,"[5.0, 4.0, 2.0]"
15445.0,5,113.5,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15447.0,9,155.17,0.0,1.0,1.0,0.0,0.6666666666666666,"[1.0, 1.0, 0.0]"
15448.0,28,494.64,0.0,2.0,3.0,0.0,1.6666666666666667,"[2.0, 3.0, 0.0]"
